dataset,column,family,data_type,null_count,null_pct,exact_unique_nonnull,min,max,mean,median,std,top1_value,top1_share_of_nonnull,mask_group,fraud_rate_if_null,fraud_rate_if_present,auc_nonnull,treatment,treatment_reason,description,potential_feature_role,v_redundant_with_at_r098
ieee,V246,V,double,460110,77.91343516103905,46,0.0,45.0,1.1837230698458945,1.0,1.0403587957821956,1.0,91.5234225254926,MG43,2.2757601443133164,7.814153185616806,0.7070702026407437,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V247,V,double,460110,77.91343516103905,19,0.0,18.0,1.0253545963351989,1.0,0.2816032830615568,1.0,98.27493674768075,MG43,2.2757601443133164,7.814153185616806,0.5651997369333136,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V248,V,double,460110,77.91343516103905,23,0.0,36.0,1.0694932147512075,1.0,0.8883380393420667,1.0,96.26159625852948,MG43,2.2757601443133164,7.814153185616806,0.5861423309069926,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V249,V,double,460110,77.91343516103905,23,0.0,22.0,1.0428505711876102,1.0,0.5288104411723361,1.0,97.52127578011194,MG43,2.2757601443133164,7.814153185616806,0.5770291329313554,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V250,V,double,449124,76.0531039387679,19,0.0,18.0,0.7885882785540533,1.0,0.4883842211902121,1.0,75.93624483792499,MG30,2.15552943062495,7.765740793121005,0.5070769175297988,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V251,V,double,449124,76.0531039387679,19,0.0,18.0,0.7942312043898851,1.0,0.5012383108509679,1.0,75.61520620014709,MG30,2.15552943062495,7.765740793121005,0.5157722594638852,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V250
ieee,V252,V,double,460110,77.91343516103905,25,0.0,24.0,1.0320478417541976,1.0,0.389544012230057,1.0,98.2795369163536,MG43,2.2757601443133164,7.814153185616806,0.5546097562897427,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V253,V,double,460110,77.91343516103905,66,0.0,163.0,1.1621636126657977,1.0,3.6125394728830464,1.0,95.915050218508,MG43,2.2757601443133164,7.814153185616806,0.5678092212382908,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V254,V,double,460110,77.91343516103905,45,0.0,60.0,1.0751130874798742,1.0,1.357544893668995,1.0,97.36717012957142,MG43,2.2757601443133164,7.814153185616806,0.5624303069026911,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V253
ieee,V255,V,double,449124,76.0531039387679,46,0.0,87.0,0.8066555410986027,1.0,0.9391209311376704,1.0,75.75380437857102,MG30,2.15552943062495,7.765740793121005,0.5075820315147715,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V256,V,double,449124,76.0531039387679,48,0.0,87.0,0.8149502177971375,1.0,0.9699493979866836,1.0,75.43064434010296,MG30,2.15552943062495,7.765740793121005,0.5133109061114149,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V257,V,double,460110,77.91343516103905,49,0.0,48.0,1.250992869738557,1.0,1.2999514803588024,1.0,88.81008970328912,MG43,2.2757601443133164,7.814153185616806,0.7279114420841365,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V258,V,double,460110,77.91343516103905,67,0.0,66.0,1.3435099286973855,1.0,2.0158031275734065,1.0,86.60047535076286,MG43,2.2757601443133164,7.814153185616806,0.745288719611781,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V259,V,double,449124,76.0531039387679,68,0.0,285.0,0.9678324942015047,1.0,2.1134398580790026,1.0,68.92642982406517,MG30,2.15552943062495,7.765740793121005,0.5966941296244997,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V260,V,double,460110,77.91343516103905,9,0.0,8.0,0.964425362263283,1.0,0.3798268659051667,1.0,89.12980142605228,MG43,2.2757601443133164,7.814153185616806,0.5534370755654346,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V261,V,double,460110,77.91343516103905,41,0.0,49.0,1.1071609292340718,1.0,1.3232254117272335,1.0,84.76577474507398,MG43,2.2757601443133164,7.814153185616806,0.5920145842254567,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V262,V,double,460110,77.91343516103905,21,0.0,20.0,1.0132791535689645,1.0,0.6254523809780466,1.0,87.17549643486927,MG43,2.2757601443133164,7.814153185616806,0.5806634137721306,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V263,V,double,460110,77.91343516103905,10422,0.0,153600.0,117.39067638525977,0.0,1294.8465793748803,0.0,75.35459633519896,MG43,2.2757601443133164,7.814153185616806,0.709277037975937,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V264,V,double,460110,77.91343516103905,13358,0.0,153600.0,201.6576173337795,0.0,2284.8187331925355,0.0,69.25860614889213,MG43,2.2757601443133164,7.814153185616806,0.7307450167091417,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V265,V,double,460110,77.91343516103905,11757,0.0,153600.0,153.52053442846727,0.0,1605.5061211885334,0.0,72.32768534846278,MG43,2.2757601443133164,7.814153185616806,0.7265878415906307,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V266,V,double,460110,77.91343516103905,2178,0.0,55125.0,9.16783868355349,0.0,208.0380656749217,0.0,92.39822126811316,MG43,2.2757601443133164,7.814153185616806,0.5039998284048255,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V267,V,double,460110,77.91343516103905,3616,0.0,55125.0,36.52510270804343,0.0,644.8761137691046,0.0,85.91045004983516,MG43,2.2757601443133164,7.814153185616806,0.5300114488068053,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V268,V,double,460110,77.91343516103905,2756,0.0,55125.0,18.81340677515849,0.0,311.2789876226764,0.0,89.1842367553477,MG43,2.2757601443133164,7.814153185616806,0.522869586306233,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V269,V,double,460110,77.91343516103905,151,0.0,55125.0,5.997508241968872,0.0,207.3167445473084,0.0,98.333972245649,MG43,2.2757601443133164,7.814153185616806,0.4972919458204075,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V266
ieee,V270,V,double,449124,76.0531039387679,2340,0.0,4000.0,7.712763702852514,0.0,65.50699997988167,0.0,90.9614187927816,MG30,2.15552943062495,7.765740793121005,0.5284283042582855,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V271,V,double,449124,76.0531039387679,2787,0.0,4000.0,9.445132757467784,0.0,74.14746337992301,0.0,90.5597669287775,MG30,2.15552943062495,7.765740793121005,0.5310853706620449,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V272,V,double,449124,76.0531039387679,2507,0.0,4000.0,8.464571089970137,0.0,69.72348834244306,0.0,90.82140634723086,MG30,2.15552943062495,7.765740793121005,0.5301395016802081,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V273,V,double,460110,77.91343516103905,7177,0.0,51200.0,73.82554901333562,0.0,935.1843423350872,0.0,86.54834010580387,MG43,2.2757601443133164,7.814153185616806,0.6890380940536748,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V274,V,double,460110,77.91343516103905,8315,0.0,66000.0,107.15163631434068,0.0,1258.7293137843822,0.0,84.80947634746607,MG43,2.2757601443133164,7.814153185616806,0.7106378834940477,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V275,V,double,460110,77.91343516103905,7776,0.0,51200.0,88.8999387265088,0.0,1072.8790258053075,0.0,85.68274170052902,MG43,2.2757601443133164,7.814153185616806,0.70199954091575,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V276,V,double,460110,77.91343516103905,2263,0.0,104060.0,31.79727663960476,0.0,615.6573537224565,0.0,90.25837614045848,MG43,2.2757601443133164,7.814153185616806,0.5645890413402481,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V277,V,double,460110,77.91343516103905,2540,0.0,104060.0,51.95664508171191,0.0,732.1425615652249,0.0,88.60384880778962,MG43,2.2757601443133164,7.814153185616806,0.5883035578663803,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V278,V,double,460110,77.91343516103905,2398,0.0,104060.0,42.32822810210745,0.0,660.6092878857917,0.0,89.4801809399678,MG43,2.2757601443133164,7.814153185616806,0.5768469479051007,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V279,V,double,12,0.0020320384732617,881,0.0,880.0,1.123061057223366,0.0,21.02193259023719,0.0,83.343888858784,MG01,16.666666666666664,3.49873333694592,0.5805981692991536,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V280,V,double,12,0.0020320384732617,975,0.0,975.0,1.9670820011921533,0.0,27.851756381062348,0.0,71.54004551858675,MG01,16.666666666666664,3.49873333694592,0.5921683300728804,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V281,V,double,1269,0.2148880685474311,23,0.0,22.0,0.0877830404007663,0.0,0.5127473692840001,0.0,95.23648711713288,MG03,3.624901497241922,3.498729786464972,0.5404782757767891,1_KEEP_IMPUTE,Near-constant (95.24% one value) BUT minority rows n=28070 have fraud rate 9.17% (2.62x base) - keep; consider binary 'is_minority' flag.,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V282,V,double,1269,0.2148880685474311,33,0.0,32.0,0.8171707075352427,1.0,0.921879300475037,1.0,53.702795487984304,MG03,3.624901497241922,3.498729786464972,0.6361136345039954,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V283,V,double,1269,0.2148880685474311,62,0.0,68.0,0.9911144447970458,1.0,1.5587297531928288,1.0,48.29679383509455,MG03,3.624901497241922,3.498729786464972,0.6463597709938306,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V284,V,double,12,0.0020320384732617,13,0.0,12.0,0.0885427955998699,0.0,0.3384232903485195,0.0,92.38376503739026,MG01,16.666666666666664,3.49873333694592,0.5266514379012818,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V285,V,double,12,0.0020320384732617,96,0.0,95.0,1.1676601278855532,0.0,3.28245086675469,0.0,60.08436517828113,MG01,16.666666666666664,3.49873333694592,0.4743007747255638,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V286,V,double,12,0.0020320384732617,9,0.0,8.0,0.0314921561721036,0.0,0.1909392070409982,0.0,97.08091741627833,MG01,16.666666666666664,3.49873333694592,0.5020083782181884,1_KEEP_IMPUTE,Near-constant (97.08% one value) BUT minority rows n=17238 have fraud rate 3.96% (1.13x base) - keep; consider binary 'is_minority' flag.,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V287,V,double,12,0.0020320384732617,32,0.0,31.0,0.3585791020916874,0.0,1.0789941988776866,0.0,79.05857131245259,MG01,16.666666666666664,3.49873333694592,0.5361680787884868,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V288,V,double,1269,0.2148880685474311,11,0.0,10.0,0.184349815280236,0.0,0.4309884645645143,0.0,83.09266873815274,MG03,3.624901497241922,3.498729786464972,0.5317224630363365,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V289,V,double,1269,0.2148880685474311,13,0.0,12.0,0.2359746194874684,0.0,0.599230847134235,0.0,82.65687603835926,MG03,3.624901497241922,3.498729786464972,0.5343792682810392,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V290,V,double,12,0.0020320384732617,58,1.0,67.0,1.1030112035331094,1.0,0.7688959412156408,1.0,93.45297767421695,MG01,16.666666666666664,3.49873333694592,0.5439933000526569,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V291,V,double,12,0.0020320384732617,219,1.0,1055.0,1.6598112197897474,1.0,16.252524279336907,1.0,78.39238782919692,MG01,16.666666666666664,3.49873333694592,0.5571824885774057,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V292,V,double,12,0.0020320384732617,173,1.0,323.0,1.239915804161699,1.0,3.775046510702898,1.0,88.42104015389617,MG01,16.666666666666664,3.49873333694592,0.5651245428566521,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V293,V,double,12,0.0020320384732617,870,0.0,869.0,0.9425988268126152,0.0,20.588798863197773,0.0,92.53447762002818,MG01,16.666666666666664,3.49873333694592,0.5663472666543165,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V279
ieee,V294,V,double,12,0.0020320384732617,1286,0.0,1286.0,2.3138631868429607,0.0,39.52643477196164,0.0,87.95738728730899,MG01,16.666666666666664,3.49873333694592,0.6046762519123173,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V295,V,double,12,0.0020320384732617,928,0.0,928.0,1.4334239866695568,0.0,25.962925775564457,0.0,90.60942072179472,MG01,16.666666666666664,3.49873333694592,0.5919063317534271,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V280
ieee,V296,V,double,1269,0.2148880685474311,94,0.0,93.0,0.3289165765836092,0.0,3.264741829358911,0.0,91.07643172665888,MG03,3.624901497241922,3.498729786464972,0.5173163563909815,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V297,V,double,12,0.0020320384732617,13,0.0,12.0,0.0890338815432968,0.0,0.6283518897402741,0.0,95.29438062208736,MG01,16.666666666666664,3.49873333694592,0.5078338122536596,1_KEEP_IMPUTE,Near-constant (95.29% one value) BUT minority rows n=27788 have fraud rate 4.63% (1.32x base) - keep; consider binary 'is_minority' flag.,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V298,V,double,12,0.0020320384732617,94,0.0,93.0,0.298829183374878,0.0,3.175059252572293,0.0,91.93332068928146,MG01,16.666666666666664,3.49873333694592,0.5184140134864689,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V299,V,double,12,0.0020320384732617,50,0.0,49.0,0.1716548580253603,0.0,1.7242169227916293,0.0,94.0902040208085,MG01,16.666666666666664,3.49873333694592,0.5151308778073979,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V300,V,double,1269,0.2148880685474311,12,0.0,11.0,0.0455070756918293,0.0,0.2895724801031623,0.0,96.64857086128454,MG03,3.624901497241922,3.498729786464972,0.5126287617974046,1_KEEP_IMPUTE,Near-constant (96.65% one value) BUT minority rows n=19749 have fraud rate 6.04% (1.72x base) - keep; consider binary 'is_minority' flag.,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V301,V,double,1269,0.2148880685474311,14,0.0,13.0,0.0520015408869603,0.0,0.3183095705068,0.0,96.2899922107146,MG03,3.624901497241922,3.498729786464972,0.5169524340939201,1_KEEP_IMPUTE,Near-constant (96.29% one value) BUT minority rows n=21862 have fraud rate 6.58% (1.88x base) - keep; consider binary 'is_minority' flag.,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V302,V,double,12,0.0020320384732617,17,0.0,16.0,0.2517611357971172,0.0,0.4818881617647817,0.0,76.23533515768939,MG01,16.666666666666664,3.49873333694592,0.6579991076757015,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V303,V,double,12,0.0020320384732617,21,0.0,20.0,0.2831398341822911,0.0,0.6236077663596808,0.0,76.1181518911889,MG01,16.666666666666664,3.49873333694592,0.6625535454119112,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V304,V,double,12,0.0020320384732617,17,0.0,16.0,0.2642076243632816,0.0,0.5282373434753563,0.0,76.17420342473177,MG01,16.666666666666664,3.49873333694592,0.6603769067228861,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V305,V,double,12,0.0020320384732617,2,1.0,2.0,1.0000067735992195,1.0,0.0026026051060495,1.0,99.99932264007803,MG01,16.666666666666664,3.49873333694592,0.4999964904091656,4_DROP_LOW_INFO,Near-constant (99.999% one value); only 4 minority rows. Null rate <1% so no missingness signal either.,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V306,V,double,12,0.0020320384732617,16210,0.0,108800.0,139.74871315377402,0.0,2348.8476456107737,0.0,83.343888858784,MG01,16.666666666666664,3.49873333694592,0.5808351710628143,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V279
ieee,V307,V,double,12,0.0020320384732617,37367,0.0,145765.0,408.6823745201255,0.0,4391.989258383032,0.0,53.62150482280264,MG01,16.666666666666664,3.49873333694592,0.5419053459263313,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V308,V,double,12,0.0020320384732617,23064,0.0,108800.0,230.4131797010984,0.0,3021.9216881249204,0.0,71.54004551858675,MG01,16.666666666666664,3.49873333694592,0.5918469358651883,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V280
ieee,V309,V,double,12,0.0020320384732617,4236,0.0,55125.0,10.99598649374687,0.0,116.25417889932832,0.0,92.38376503739026,MG01,16.666666666666664,3.49873333694592,0.527338861573515,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V310,V,double,12,0.0020320384732617,19136,0.0,55125.0,118.19565806086852,0.0,352.9827941417634,0.0,60.08436517828113,MG01,16.666666666666664,3.49873333694592,0.4811069397223562,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V311,V,double,12,0.0020320384732617,3098,0.0,55125.0,4.202174910781028,0.0,102.37485163316872,0.0,97.08091741627833,MG01,16.666666666666664,3.49873333694592,0.5020646234413676,1_KEEP_IMPUTE,Near-constant (97.08% one value) BUT minority rows n=17238 have fraud rate 3.96% (1.13x base) - keep; consider binary 'is_minority' flag.,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V312,V,double,12,0.0020320384732617,8068,0.0,55125.0,39.17391016627399,0.0,172.1281934783839,0.0,79.05857131245259,MG01,16.666666666666664,3.49873333694592,0.5389202164828587,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V313,V,double,1269,0.2148880685474311,5529,0.0,4817.47021484375,21.351473287057324,0.0,95.90288856856893,0.0,83.09266873815274,MG03,3.624901497241922,3.498729786464972,0.5340995647313096,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V314,V,double,1269,0.2148880685474311,11377,0.0,7519.8701171875,43.31917429793924,0.0,173.61888068527583,0.0,80.31499938059059,MG03,3.624901497241922,3.498729786464972,0.5308899239410082,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V315,V,double,1269,0.2148880685474311,6973,0.0,4817.47021484375,26.80697717299817,0.0,116.85312266894135,0.0,82.65687603835926,MG03,3.624901497241922,3.498729786464972,0.5361188737667796,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V316,V,double,12,0.0020320384732617,9814,0.0,93736.0,109.8185442543135,0.0,2270.0312797325546,0.0,92.53447762002818,MG01,16.666666666666664,3.49873333694592,0.5666014787644928,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V279
ieee,V317,V,double,12,0.0020320384732617,15184,0.0,134021.0,247.60674127291549,0.0,3980.039458109752,0.0,87.95738728730899,MG01,16.666666666666664,3.49873333694592,0.6043901743107033,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V294
ieee,V318,V,double,12,0.0020320384732617,12309,0.0,98476.0,162.1533977723826,0.0,2793.34127080646,0.0,90.60942072179472,MG01,16.666666666666664,3.49873333694592,0.5919308305608753,1_KEEP_IMPUTE,Negligible sparsity; median impute (or leave NaN for tree models).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V280
